Plant,Temperature,Minimum Humidity,Maximum Humidity, Minimum Soil Moisture,Maximum Soil Moisture,Minimum pH Level,Maximum pH Level,Disease/Pest,Practices,Medicines/Remedy
Rice crops,22,0.65,0.85,0.85,1,6,7,Sheath Spot,Burn rice stubbles,"Mancozeb, carbendazim, tricyclazole"
Rice crops,23,0.65,0.85,0.85,1,6,7,Sheath Spot,Burn rice stubbles,"Mancozeb, carbendazim, tricyclazole"
Rice crops,24,0.65,0.85,0.85,1,6,7,Sheath Spot,Burn rice stubbles,"Mancozeb, carbendazim, tricyclazole"
Rice crops,25,0.65,0.85,0.85,1,6,7,Sheath Spot,Burn rice stubbles,"Mancozeb, carbendazim, tricyclazole"
Rice crops,26,0.65,0.85,0.85,1,6,7,Sheath Spot,Burn rice stubbles,"Mancozeb, carbendazim, tricyclazole"
Rice crops,27,0.65,0.85,0.85,1,6,7,Sheath Spot,Burn rice stubbles,"Mancozeb, carbendazim, tricyclazole"
Rice crops,28,0.65,0.85,0.85,1,6,7,Sheath Spot,Burn rice stubbles,"Mancozeb, carbendazim, tricyclazole"
Rice crops,10,0.8,1,0.5,1,6,7,Sheath Net-Blotch,"Use resistant varieties, remove weeds from fields","Prothioconazole, bifaxen + prothioconazole"
Rice crops,11,0.8,1,0.5,1,6,7,Sheath Net-Blotch,"Use resistant varieties, remove weeds from fields","Prothioconazole, bifaxen + prothioconazole"
Rice crops,12,0.8,1,0.5,1,6,7,Sheath Net-Blotch,"Use resistant varieties, remove weeds from fields","Prothioconazole, bifaxen + prothioconazole"
Rice crops,13,0.8,1,0.5,1,6,7,Sheath Net-Blotch,"Use resistant varieties, remove weeds from fields","Prothioconazole, bifaxen + prothioconazole"
Rice crops,14,0.8,1,0.5,1,6,7,Sheath Net-Blotch,"Use resistant varieties, remove weeds from fields","Prothioconazole, bifaxen + prothioconazole"
Rice crops,15,0.8,1,0.5,1,6,7,Sheath Net-Blotch,"Use resistant varieties, remove weeds from fields","Prothioconazole, bifaxen + prothioconazole"
Rice crops,16,0.8,1,0.5,1,6,7,Sheath Net-Blotch,"Use resistant varieties, remove weeds from fields","Prothioconazole, bifaxen + prothioconazole"
Rice crops,17,0.8,1,0.5,1,6,7,Sheath Net-Blotch,"Use resistant varieties, remove weeds from fields","Prothioconazole, bifaxen + prothioconazole"
Rice crops,18,0.8,1,0.5,1,6,7,Sheath Net-Blotch,"Use resistant varieties, remove weeds from fields","Prothioconazole, bifaxen + prothioconazole"
Rice crops,19,0.8,1,0.5,1,6,7,Sheath Net-Blotch,"Use resistant varieties, remove weeds from fields","Prothioconazole, bifaxen + prothioconazole"
Rice crops,20,0.8,1,0.5,1,6,7,Sheath Net-Blotch,"Use resistant varieties, remove weeds from fields","Prothioconazole, bifaxen + prothioconazole"
Rice crops,21,0.8,1,0.5,1,6,7,Sheath Net-Blotch,"Use resistant varieties, remove weeds from fields","Prothioconazole, bifaxen + prothioconazole"
Rice crops,22,0.8,1,0.5,1,6,7,Sheath Net-Blotch,"Use resistant varieties, remove weeds from fields","Prothioconazole, bifaxen + prothioconazole"
Rice crops,23,0.8,1,0.5,1,6,7,Sheath Net-Blotch,"Use resistant varieties, remove weeds from fields","Prothioconazole, bifaxen + prothioconazole"
Rice crops,24,0.8,1,0.5,1,6,7,Sheath Net-Blotch,"Use resistant varieties, remove weeds from fields","Prothioconazole, bifaxen + prothioconazole"
Rice crops,25,0.8,1,0.5,1,6,7,Sheath Net-Blotch,"Use resistant varieties, remove weeds from fields","Prothioconazole, bifaxen + prothioconazole"
Rice crops,20,0.65,0.8,0.65,0.85,5.5,7,Crown Sheath Rot,Dispose infected plant debris during land preparation and leveling,Mancozeb + metalaxyl
Rice crops,21,0.65,0.8,0.65,0.85,5.5,7,Crown Sheath Rot,Dispose infected plant debris during land preparation and leveling,Mancozeb + metalaxyl
Rice crops,22,0.65,0.8,0.65,0.85,5.5,7,Crown Sheath Rot,Dispose infected plant debris during land preparation and leveling,Mancozeb + metalaxyl
Rice crops,23,0.65,0.8,0.65,0.85,5.5,7,Crown Sheath Rot,Dispose infected plant debris during land preparation and leveling,Mancozeb + metalaxyl
Rice crops,24,0.65,0.8,0.65,0.85,5.5,7,Crown Sheath Rot,Dispose infected plant debris during land preparation and leveling,Mancozeb + metalaxyl
Rice crops,30,0.8,1,0.5,0.6,6,7,Sheath Blotch,"Implement crop rotation, maintain field sanitation, and select resistant varieties","Carbendazim, tebuconazole, azoxystrobin"
Rice crops,31,0.8,1,0.5,0.6,6,7,Sheath Blotch,"Implement crop rotation, maintain field sanitation, and select resistant varieties","Carbendazim, tebuconazole, azoxystrobin"
Rice crops,32,0.8,1,0.5,0.6,6,7,Sheath Blotch,"Implement crop rotation, maintain field sanitation, and select resistant varieties","Carbendazim, tebuconazole, azoxystrobin"
Rice crops,27,0.26,0.94,0.6,0.8,5.9,6.3,Fusarium Sheath Rot,"Use quality seeds free from infection, sanitize the field to avoid infected rice straws","Mancozeb, propiconazole, tebuconazole"
Rice crops,28,0.26,0.94,0.6,0.8,5.9,6.3,Fusarium Sheath Rot,"Use quality seeds free from infection, sanitize the field to avoid infected rice straws","Mancozeb, propiconazole, tebuconazole"
Rice crops,29,0.26,0.94,0.6,0.8,5.9,6.3,Fusarium Sheath Rot,"Use quality seeds free from infection, sanitize the field to avoid infected rice straws","Mancozeb, propiconazole, tebuconazole"
Rice crops,30,0.26,0.94,0.6,0.8,5.9,6.3,Fusarium Sheath Rot,"Use quality seeds free from infection, sanitize the field to avoid infected rice straws","Mancozeb, propiconazole, tebuconazole"
Rice crops,25,0.85,1,0.15,0.2,6,9.5,Kernel Smut,"Avoid excessive rates of nitrogen fertilizer, plant short or medium grain varieties in fields with kernel smut history","Propiconazole, azoxystrobin, trifloxystrobin"
Rice crops,26,0.85,1,0.15,0.2,6,9.5,Kernel Smut,"Avoid excessive rates of nitrogen fertilizer, plant short or medium grain varieties in fields with kernel smut history","Propiconazole, azoxystrobin, trifloxystrobin"
Rice crops,27,0.85,1,0.15,0.2,6,9.5,Kernel Smut,"Avoid excessive rates of nitrogen fertilizer, plant short or medium grain varieties in fields with kernel smut history","Propiconazole, azoxystrobin, trifloxystrobin"
Rice crops,28,0.85,1,0.15,0.2,6,9.5,Kernel Smut,"Avoid excessive rates of nitrogen fertilizer, plant short or medium grain varieties in fields with kernel smut history","Propiconazole, azoxystrobin, trifloxystrobin"
Rice crops,29,0.85,1,0.15,0.2,6,9.5,Kernel Smut,"Avoid excessive rates of nitrogen fertilizer, plant short or medium grain varieties in fields with kernel smut history","Propiconazole, azoxystrobin, trifloxystrobin"
Rice crops,30,0.85,1,0.15,0.2,6,9.5,Kernel Smut,"Avoid excessive rates of nitrogen fertilizer, plant short or medium grain varieties in fields with kernel smut history","Propiconazole, azoxystrobin, trifloxystrobin"
Rice crops,31,0.85,1,0.15,0.2,6,9.5,Kernel Smut,"Avoid excessive rates of nitrogen fertilizer, plant short or medium grain varieties in fields with kernel smut history","Propiconazole, azoxystrobin, trifloxystrobin"
Rice crops,32,0.85,1,0.15,0.2,6,9.5,Kernel Smut,"Avoid excessive rates of nitrogen fertilizer, plant short or medium grain varieties in fields with kernel smut history","Propiconazole, azoxystrobin, trifloxystrobin"
Rice crops,33,0.85,1,0.15,0.2,6,9.5,Kernel Smut,"Avoid excessive rates of nitrogen fertilizer, plant short or medium grain varieties in fields with kernel smut history","Propiconazole, azoxystrobin, trifloxystrobin"
Rice crops,20,0.9,1,0.7,1,5.5,7,Glume Blight,"Remove infected plants from the field after harvest, use clean seed, and maintain proper water level","Mancozeb, azoxystrobim, propiconazole"
Rice crops,21,0.9,1,0.7,1,5.5,7,Glume Blight,"Remove infected plants from the field after harvest, use clean seed, and maintain proper water level","Mancozeb, azoxystrobim, propiconazole"
Rice crops,22,0.9,1,0.7,1,5.5,7,Glume Blight,"Remove infected plants from the field after harvest, use clean seed, and maintain proper water level","Mancozeb, azoxystrobim, propiconazole"
Rice crops,23,0.9,1,0.7,1,5.5,7,Glume Blight,"Remove infected plants from the field after harvest, use clean seed, and maintain proper water level","Mancozeb, azoxystrobim, propiconazole"
Rice crops,24,0.9,1,0.7,1,5.5,7,Glume Blight,"Remove infected plants from the field after harvest, use clean seed, and maintain proper water level","Mancozeb, azoxystrobim, propiconazole"
Rice crops,25,0.9,1,0.7,1,5.5,7,Glume Blight,"Remove infected plants from the field after harvest, use clean seed, and maintain proper water level","Mancozeb, azoxystrobim, propiconazole"
Rice crops,20,0.75,1,0.01,0.7,5,8,Scab,"Use clean seed for planting, rotate rice with non-host crops, remove infected plant debris and weeds from the field after harvest, maintain healthy soil conditions","tebuconazole, carbendazim"
Rice crops,21,0.75,1,0.01,0.7,5,8,Scab,"Use clean seed for planting, rotate rice with non-host crops, remove infected plant debris and weeds from the field after harvest, maintain healthy soil conditions","tebuconazole, carbendazim"
Rice crops,22,0.75,1,0.01,0.7,5,8,Scab,"Use clean seed for planting, rotate rice with non-host crops, remove infected plant debris and weeds from the field after harvest, maintain healthy soil conditions","tebuconazole, carbendazim"
Rice crops,23,0.75,1,0.01,0.7,5,8,Scab,"Use clean seed for planting, rotate rice with non-host crops, remove infected plant debris and weeds from the field after harvest, maintain healthy soil conditions","tebuconazole, carbendazim"
Rice crops,24,0.75,1,0.01,0.7,5,8,Scab,"Use clean seed for planting, rotate rice with non-host crops, remove infected plant debris and weeds from the field after harvest, maintain healthy soil conditions","tebuconazole, carbendazim"
Rice crops,25,0.75,1,0.01,0.7,5,8,Scab,"Use clean seed for planting, rotate rice with non-host crops, remove infected plant debris and weeds from the field after harvest, maintain healthy soil conditions","tebuconazole, carbendazim"
Rice crops,20,0.85,1,0.85,1,6,7,Ear Blight,"Ensure proper irrigation, remove infected plant after harvest, use resistant varieties",triazoles or strobilurins
Rice crops,21,0.85,1,0.85,1,6,7,Ear Blight,"Ensure proper irrigation, remove infected plant after harvest, use resistant varieties",triazoles or strobilurins
Rice crops,22,0.85,1,0.85,1,6,7,Ear Blight,"Ensure proper irrigation, remove infected plant after harvest, use resistant varieties",triazoles or strobilurins
Rice crops,23,0.85,1,0.85,1,6,7,Ear Blight,"Ensure proper irrigation, remove infected plant after harvest, use resistant varieties",triazoles or strobilurins
Rice crops,24,0.85,1,0.85,1,6,7,Ear Blight,"Ensure proper irrigation, remove infected plant after harvest, use resistant varieties",triazoles or strobilurins
Rice crops,25,0.85,1,0.85,1,6,7,Ear Blight,"Ensure proper irrigation, remove infected plant after harvest, use resistant varieties",triazoles or strobilurins
Rice crops,25,0.9,1,0.2,0.4,6,7,Black Kernel,"Use right amount of fertilizer, maintain good soil drainage, hatch layer management, soil compaction reduction, and treat seeds with fungicides","Mancozeb, thiophanate-methyl, triazoles"
Rice crops,26,0.9,1,0.2,0.4,6,7,Black Kernel,"Use right amount of fertilizer, maintain good soil drainage, hatch layer management, soil compaction reduction, and treat seeds with fungicides","Mancozeb, thiophanate-methyl, triazoles"
Rice crops,27,0.9,1,0.2,0.4,6,7,Black Kernel,"Use right amount of fertilizer, maintain good soil drainage, hatch layer management, soil compaction reduction, and treat seeds with fungicides","Mancozeb, thiophanate-methyl, triazoles"
Rice crops,28,0.9,1,0.2,0.4,6,7,Black Kernel,"Use right amount of fertilizer, maintain good soil drainage, hatch layer management, soil compaction reduction, and treat seeds with fungicides","Mancozeb, thiophanate-methyl, triazoles"
Rice crops,29,0.9,1,0.2,0.4,6,7,Black Kernel,"Use right amount of fertilizer, maintain good soil drainage, hatch layer management, soil compaction reduction, and treat seeds with fungicides","Mancozeb, thiophanate-methyl, triazoles"
Rice crops,30,0.9,1,0.2,0.4,6,7,Black Kernel,"Use right amount of fertilizer, maintain good soil drainage, hatch layer management, soil compaction reduction, and treat seeds with fungicides","Mancozeb, thiophanate-methyl, triazoles"
Rice crops,23,0.8,0.9,0.6,1,3,4.5,Red Blotch of Grains,"Use resistant varieties, avoid planting rice consecutively in the same field, remove and destroy crop residues, and maintain appropriate spacing between plants.","propiconazole, azoxystrobin"
Rice crops,24,0.8,0.9,0.6,1,3,4.5,Red Blotch of Grains,"Use resistant varieties, avoid planting rice consecutively in the same field, remove and destroy crop residues, and maintain appropriate spacing between plants.","propiconazole, azoxystrobin"
Rice crops,25,0.8,0.9,0.6,1,3,4.5,Red Blotch of Grains,"Use resistant varieties, avoid planting rice consecutively in the same field, remove and destroy crop residues, and maintain appropriate spacing between plants.","propiconazole, azoxystrobin"
Rice crops,26,0.8,0.9,0.6,1,3,4.5,Red Blotch of Grains,"Use resistant varieties, avoid planting rice consecutively in the same field, remove and destroy crop residues, and maintain appropriate spacing between plants.","propiconazole, azoxystrobin"
Rice crops,27,0.8,0.9,0.6,1,3,4.5,Red Blotch of Grains,"Use resistant varieties, avoid planting rice consecutively in the same field, remove and destroy crop residues, and maintain appropriate spacing between plants.","propiconazole, azoxystrobin"
Rice crops,28,0.8,0.9,0.6,1,3,4.5,Red Blotch of Grains,"Use resistant varieties, avoid planting rice consecutively in the same field, remove and destroy crop residues, and maintain appropriate spacing between plants.","propiconazole, azoxystrobin"
Rice crops,16,0.7,1,0.8,1,6,7.5,Speckled Blotch,"Avoid excessive nitrogen fertilizers, avoid planting in the same space for at least 3 years, remove infected and diseased leaves, maintain proper sanitation of the field, and use resistant varieties","Mancozeb, Copper oxychloride, Chlorothalonils"
Rice crops,17,0.7,1,0.8,1,6,7.5,Speckled Blotch,"Avoid excessive nitrogen fertilizers, avoid planting in the same space for at least 3 years, remove infected and diseased leaves, maintain proper sanitation of the field, and use resistant varieties","Mancozeb, Copper oxychloride, Chlorothalonils"
Rice crops,18,0.7,1,0.8,1,6,7.5,Speckled Blotch,"Avoid excessive nitrogen fertilizers, avoid planting in the same space for at least 3 years, remove infected and diseased leaves, maintain proper sanitation of the field, and use resistant varieties","Mancozeb, Copper oxychloride, Chlorothalonils"
Rice crops,19,0.7,1,0.8,1,6,7.5,Speckled Blotch,"Avoid excessive nitrogen fertilizers, avoid planting in the same space for at least 3 years, remove infected and diseased leaves, maintain proper sanitation of the field, and use resistant varieties","Mancozeb, Copper oxychloride, Chlorothalonils"
Rice crops,20,0.7,1,0.8,1,6,7.5,Speckled Blotch,"Avoid excessive nitrogen fertilizers, avoid planting in the same space for at least 3 years, remove infected and diseased leaves, maintain proper sanitation of the field, and use resistant varieties","Mancozeb, Copper oxychloride, Chlorothalonils"
Rice crops,21,0.7,1,0.8,1,6,7.5,Speckled Blotch,"Avoid excessive nitrogen fertilizers, avoid planting in the same space for at least 3 years, remove infected and diseased leaves, maintain proper sanitation of the field, and use resistant varieties","Mancozeb, Copper oxychloride, Chlorothalonils"
Rice crops,20,0.7,1,0.95,1,6,9,Seed Rot,"Plant seed with at least an 85% germination rate when temperatures are favorable for rice seed germination and growth of rice seedlings, preferably above 70°F.","carbendazim, thiram, metalaxyl"
Rice crops,21,0.7,1,0.95,1,6,9,Seed Rot,"Plant seed with at least an 85% germination rate when temperatures are favorable for rice seed germination and growth of rice seedlings, preferably above 70°F.","carbendazim, thiram, metalaxyl"
Rice crops,22,0.7,1,0.95,1,6,9,Seed Rot,"Plant seed with at least an 85% germination rate when temperatures are favorable for rice seed germination and growth of rice seedlings, preferably above 70°F.","carbendazim, thiram, metalaxyl"
Rice crops,23,0.7,1,0.95,1,6,9,Seed Rot,"Plant seed with at least an 85% germination rate when temperatures are favorable for rice seed germination and growth of rice seedlings, preferably above 70°F.","carbendazim, thiram, metalaxyl"
Rice crops,24,0.7,1,0.95,1,6,9,Seed Rot,"Plant seed with at least an 85% germination rate when temperatures are favorable for rice seed germination and growth of rice seedlings, preferably above 70°F.","carbendazim, thiram, metalaxyl"
Rice crops,25,0.7,1,0.95,1,6,9,Seed Rot,"Plant seed with at least an 85% germination rate when temperatures are favorable for rice seed germination and growth of rice seedlings, preferably above 70°F.","carbendazim, thiram, metalaxyl"
Rice crops,26,0.7,1,0.95,1,6,9,Seed Rot,"Plant seed with at least an 85% germination rate when temperatures are favorable for rice seed germination and growth of rice seedlings, preferably above 70°F.","carbendazim, thiram, metalaxyl"
Rice crops,27,0.7,1,0.95,1,6,9,Seed Rot,"Plant seed with at least an 85% germination rate when temperatures are favorable for rice seed germination and growth of rice seedlings, preferably above 70°F.","carbendazim, thiram, metalaxyl"
Rice crops,28,0.7,1,0.95,1,6,9,Seed Rot,"Plant seed with at least an 85% germination rate when temperatures are favorable for rice seed germination and growth of rice seedlings, preferably above 70°F.","carbendazim, thiram, metalaxyl"
Rice crops,29,0.7,1,0.95,1,6,9,Seed Rot,"Plant seed with at least an 85% germination rate when temperatures are favorable for rice seed germination and growth of rice seedlings, preferably above 70°F.","carbendazim, thiram, metalaxyl"
Rice crops,30,0.7,1,0.95,1,6,9,Seed Rot,"Plant seed with at least an 85% germination rate when temperatures are favorable for rice seed germination and growth of rice seedlings, preferably above 70°F.","carbendazim, thiram, metalaxyl"
Rice crops,28,0.7,0.8,0.95,1,8.5,9.5,Halo Blight,"Plant certified disease-free seed produced in arid regions unfavorable for development of bacterial diseases, use furrow irrigation, avoid sprinkler irrigation, and deep plow infested debris in field that have had halo blight problems",Streptomycin
Rice crops,29,0.7,0.8,0.95,1,8.5,9.5,Halo Blight,"Plant certified disease-free seed produced in arid regions unfavorable for development of bacterial diseases, use furrow irrigation, avoid sprinkler irrigation, and deep plow infested debris in field that have had halo blight problems",Streptomycin
Rice crops,30,0.7,0.8,0.95,1,8.5,9.5,Halo Blight,"Plant certified disease-free seed produced in arid regions unfavorable for development of bacterial diseases, use furrow irrigation, avoid sprinkler irrigation, and deep plow infested debris in field that have had halo blight problems",Streptomycin
Rice crops,32,0.7,1,0.85,1,6.5,7,Seedling Rot,"Use high-quality seeds, treat seeds with fungicides before sowing, prepare seedbeds in well-drained areas to avoid waterlogging.",Copper-based compounds
Rice crops,33,0.7,1,0.85,1,6.5,7,Seedling Rot,"Use high-quality seeds, treat seeds with fungicides before sowing, prepare seedbeds in well-drained areas to avoid waterlogging.",Copper-based compounds
Rice crops,34,0.7,1,0.85,1,6.5,7,Seedling Rot,"Use high-quality seeds, treat seeds with fungicides before sowing, prepare seedbeds in well-drained areas to avoid waterlogging.",Copper-based compounds
Rice crops,35,0.7,1,0.85,1,6.5,7,Seedling Rot,"Use high-quality seeds, treat seeds with fungicides before sowing, prepare seedbeds in well-drained areas to avoid waterlogging.",Copper-based compounds
Rice crops,34,0.95,1,0.6,1,6.5,7.5,Bacterial Brown Stripe,"Use resistant varieties, treat seeds with copper-based products, improve field drainage and avoid excess moisture","coppr oxychloride, kasugamycin"
Rice crops,35,0.95,1,0.6,1,6.5,7.5,Bacterial Brown Stripe,"Use resistant varieties, treat seeds with copper-based products, improve field drainage and avoid excess moisture","coppr oxychloride, kasugamycin"
Rice crops,36,0.95,1,0.6,1,6.5,7.5,Bacterial Brown Stripe,"Use resistant varieties, treat seeds with copper-based products, improve field drainage and avoid excess moisture","coppr oxychloride, kasugamycin"
Rice crops,30,0.6,1,0.6,0.8,7,8,Bacterial Palea Browning,Use clean and healthy seeds to prevent the disease.,"Streptomycin, oxytetracycline"
Rice crops,31,0.6,1,0.6,0.8,7,8,Bacterial Palea Browning,Use clean and healthy seeds to prevent the disease.,"Streptomycin, oxytetracycline"
Rice crops,32,0.6,1,0.6,0.8,7,8,Bacterial Palea Browning,Use clean and healthy seeds to prevent the disease.,"Streptomycin, oxytetracycline"
Rice crops,33,0.6,1,0.6,0.8,7,8,Bacterial Palea Browning,Use clean and healthy seeds to prevent the disease.,"Streptomycin, oxytetracycline"
Rice crops,34,0.6,1,0.6,0.8,7,8,Bacterial Palea Browning,Use clean and healthy seeds to prevent the disease.,"Streptomycin, oxytetracycline"
Rice crops,35,0.6,1,0.6,0.8,7,8,Bacterial Palea Browning,Use clean and healthy seeds to prevent the disease.,"Streptomycin, oxytetracycline"
Rice crops,25,0.8,1,0.2,0.6,7,8,Stem Necrosis,"Plant resistant varieties, ensure the seeds are sourced from certified, disease-free stock, and implement crop rotation","Copper-based bactericides, streptomycin, tetracycline"
Rice crops,26,0.8,1,0.2,0.6,7,8,Stem Necrosis,"Plant resistant varieties, ensure the seeds are sourced from certified, disease-free stock, and implement crop rotation","Copper-based bactericides, streptomycin, tetracycline"
Rice crops,27,0.8,1,0.2,0.6,7,8,Stem Necrosis,"Plant resistant varieties, ensure the seeds are sourced from certified, disease-free stock, and implement crop rotation","Copper-based bactericides, streptomycin, tetracycline"
Rice crops,28,0.8,1,0.2,0.6,7,8,Stem Necrosis,"Plant resistant varieties, ensure the seeds are sourced from certified, disease-free stock, and implement crop rotation","Copper-based bactericides, streptomycin, tetracycline"
Rice crops,29,0.8,1,0.2,0.6,7,8,Stem Necrosis,"Plant resistant varieties, ensure the seeds are sourced from certified, disease-free stock, and implement crop rotation","Copper-based bactericides, streptomycin, tetracycline"
Rice crops,30,0.8,1,0.2,0.6,7,8,Stem Necrosis,"Plant resistant varieties, ensure the seeds are sourced from certified, disease-free stock, and implement crop rotation","Copper-based bactericides, streptomycin, tetracycline"
Rice crops,21,0.8,1,0.8,1,7.2,7.5,Stripe Necrosis,"Ensure proper field drainage, remove plant debris, use resistant varieties, control vector by avoiding over-irrigation, and treat seeds with fungicides","metalaxyl, mefenoxam"
Rice crops,22,0.8,1,0.8,1,7.2,7.5,Stripe Necrosis,"Ensure proper field drainage, remove plant debris, use resistant varieties, control vector by avoiding over-irrigation, and treat seeds with fungicides","metalaxyl, mefenoxam"
Rice crops,23,0.8,1,0.8,1,7.2,7.5,Stripe Necrosis,"Ensure proper field drainage, remove plant debris, use resistant varieties, control vector by avoiding over-irrigation, and treat seeds with fungicides","metalaxyl, mefenoxam"
Rice crops,24,0.8,1,0.8,1,7.2,7.5,Stripe Necrosis,"Ensure proper field drainage, remove plant debris, use resistant varieties, control vector by avoiding over-irrigation, and treat seeds with fungicides","metalaxyl, mefenoxam"
Rice crops,28,0.8,1,0.8,1,6.6,7,Bunchy Stunt,"Apply insecticides to reduce vector population in the seedbed and at the tillering stage, early plant rice or plow fallow rice fields to eliminate infected ratoons and to reduce vector density in the fields.","Imidacloprid, dinotefuran, thiamethoxam"
Rice crops,29,0.8,1,0.8,1,6.6,7,Bunchy Stunt,"Apply insecticides to reduce vector population in the seedbed and at the tillering stage, early plant rice or plow fallow rice fields to eliminate infected ratoons and to reduce vector density in the fields.","Imidacloprid, dinotefuran, thiamethoxam"
Rice crops,30,0.8,1,0.21,0.8,6.6,7,Bunchy Stunt,"Apply insecticides to reduce vector population in the seedbed and at the tillering stage, early plant rice or plow fallow rice fields to eliminate infected ratoons and to reduce vector density in the fields.","Imidacloprid, dinotefuran, thiamethoxam"
Rice crops,25,0.6,0.7,0.21,0.8,6,9,Rice Dwarf,"Plough fallow rice fields during winter, rogue diseased rice plants early in the growing season to slow down dispersal of the disease in fields","Imidacloprid, dinotefuran, thiamethoxam"
Rice crops,26,0.6,0.7,0.21,0.8,6,9,Rice Dwarf,"Plough fallow rice fields during winter, rogue diseased rice plants early in the growing season to slow down dispersal of the disease in fields","Imidacloprid, dinotefuran, thiamethoxam"
Rice crops,27,0.6,0.7,0.21,0.8,6,9,Rice Dwarf,"Plough fallow rice fields during winter, rogue diseased rice plants early in the growing season to slow down dispersal of the disease in fields","Imidacloprid, dinotefuran, thiamethoxam"
Rice crops,28,0.6,0.7,0.21,0.8,6,9,Rice Dwarf,"Plough fallow rice fields during winter, rogue diseased rice plants early in the growing season to slow down dispersal of the disease in fields","Imidacloprid, dinotefuran, thiamethoxam"
Rice crops,29,0.6,0.7,0.21,0.8,6,9,Rice Dwarf,"Plough fallow rice fields during winter, rogue diseased rice plants early in the growing season to slow down dispersal of the disease in fields","Imidacloprid, dinotefuran, thiamethoxam"
Rice crops,30,0.6,0.7,0.21,0.8,6,9,Rice Dwarf,"Plough fallow rice fields during winter, rogue diseased rice plants early in the growing season to slow down dispersal of the disease in fields","Imidacloprid, dinotefuran, thiamethoxam"
Rice crops,26,0.6,0.7,0.21,0.8,8,8.5,Rice Gall Dwarf Virus,"Use less sensitive rice cultivars, apply insecticides in seedbeds and newly transplanted fields for the second rice crop.","acetamiprid, flupyradifurone, buprofezin"
Rice crops,27,0.6,0.7,0.21,0.8,8,8.5,Rice Gall Dwarf Virus,"Use less sensitive rice cultivars, apply insecticides in seedbeds and newly transplanted fields for the second rice crop.","acetamiprid, flupyradifurone, buprofezin"
Rice crops,28,0.6,0.7,0.21,0.8,8,8.5,Rice Gall Dwarf Virus,"Use less sensitive rice cultivars, apply insecticides in seedbeds and newly transplanted fields for the second rice crop.","acetamiprid, flupyradifurone, buprofezin"
Rice crops,29,0.6,0.7,0.21,0.8,8,8.5,Rice Gall Dwarf Virus,"Use less sensitive rice cultivars, apply insecticides in seedbeds and newly transplanted fields for the second rice crop.","acetamiprid, flupyradifurone, buprofezin"
Rice crops,30,0.6,0.7,0.21,0.8,8,8.5,Rice Gall Dwarf Virus,"Use less sensitive rice cultivars, apply insecticides in seedbeds and newly transplanted fields for the second rice crop.","acetamiprid, flupyradifurone, buprofezin"
Rice crops,20,0.6,0.85,0.6,1,6.5,7.2,Transitory Yellowing,"Use resistant cultivars, apply insecticides, plow fallow rice fields, and rogue infected plants.","urea, zinc sulfate, Fe-EDTA"
Rice crops,21,0.6,0.85,0.6,1,6.5,7.2,Transitory Yellowing,"Use resistant cultivars, apply insecticides, plow fallow rice fields, and rogue infected plants.","urea, zinc sulfate, Fe-EDTA"
Rice crops,22,0.6,0.85,0.6,1,6.5,7.2,Transitory Yellowing,"Use resistant cultivars, apply insecticides, plow fallow rice fields, and rogue infected plants.","urea, zinc sulfate, Fe-EDTA"
Rice crops,23,0.6,0.85,0.6,1,6.5,7.2,Transitory Yellowing,"Use resistant cultivars, apply insecticides, plow fallow rice fields, and rogue infected plants.","urea, zinc sulfate, Fe-EDTA"
Rice crops,24,0.6,0.85,0.6,1,6.5,7.2,Transitory Yellowing,"Use resistant cultivars, apply insecticides, plow fallow rice fields, and rogue infected plants.","urea, zinc sulfate, Fe-EDTA"
Rice crops,25,0.6,0.85,0.6,1,6.5,7.2,Transitory Yellowing,"Use resistant cultivars, apply insecticides, plow fallow rice fields, and rogue infected plants.","urea, zinc sulfate, Fe-EDTA"
Rice crops,26,0.6,0.85,0.6,1,6.5,7.2,Transitory Yellowing,"Use resistant cultivars, apply insecticides, plow fallow rice fields, and rogue infected plants.","urea, zinc sulfate, Fe-EDTA"
Rice crops,27,0.6,0.85,0.6,1,6.5,7.2,Transitory Yellowing,"Use resistant cultivars, apply insecticides, plow fallow rice fields, and rogue infected plants.","urea, zinc sulfate, Fe-EDTA"
Rice crops,28,0.6,0.85,0.6,1,6.5,7.2,Transitory Yellowing,"Use resistant cultivars, apply insecticides, plow fallow rice fields, and rogue infected plants.","urea, zinc sulfate, Fe-EDTA"
Rice crops,24,0.8,1,0.6,1,4.6,6.5,Hoja Blanka,"Apply insecticide to reduce vector population, and use resistant cultivars","Imidacloprid, thiamthoxam, buprofezin, lambda-cyhalothrin"
Rice crops,25,0.8,1,0.6,1,4.6,6.5,Hoja Blanka,"Apply insecticide to reduce vector population, and use resistant cultivars","Imidacloprid, thiamthoxam, buprofezin, lambda-cyhalothrin"
Rice crops,26,0.8,1,0.6,1,4.6,6.5,Hoja Blanka,"Apply insecticide to reduce vector population, and use resistant cultivars","Imidacloprid, thiamthoxam, buprofezin, lambda-cyhalothrin"
Rice crops,27,0.8,1,0.6,1,4.6,6.5,Hoja Blanka,"Apply insecticide to reduce vector population, and use resistant cultivars","Imidacloprid, thiamthoxam, buprofezin, lambda-cyhalothrin"
Rice crops,28,0.8,1,0.6,1,4.6,6.5,Hoja Blanka,"Apply insecticide to reduce vector population, and use resistant cultivars","Imidacloprid, thiamthoxam, buprofezin, lambda-cyhalothrin"
